Force,Distance,Time,Event,
N,mm,min,,
Sample 1,,,,
-0.1589,0.0025,6.92567,0,
-0.1589,0.0025,6.92583,0,
-0.1589,0.0025,6.92600,0,
-0.1589,0.0025,6.92617,0,
-0.1589,0.0025,6.92633,0,
-0.1589,0.0025,6.92650,0,
-0.1589,0.0025,6.92667,0,
-0.1589,0.0025,6.92683,0,
-0.1589,0.0025,6.92700,0,
-0.1589,0.0025,6.92717,0,
-0.1589,0.0025,6.92733,0,
-0.1589,0.0025,6.92750,0,
-0.1589,0.0025,6.92767,0,
-0.1589,0.0025,6.92783,0,
-0.1589,0.0025,6.92800,0,
-0.1589,0.0025,6.92817,0,
-0.0000,0.0025,6.92833,0,
-0.1589,0.0025,6.92850,0,
-0.1589,0.0025,6.92867,0,
-0.1589,0.0025,6.92883,0,
-0.1589,0.0025,6.92900,0,
-0.1589,0.0025,6.92917,0,
-0.1589,0.0025,6.92933,0,
-0.1589,0.0025,6.92950,0,
-0.1589,0.0025,6.92967,0,
-0.1589,0.0025,6.92983,0,
-0.1589,0.0025,6.93000,0,
-0.0000,0.0025,6.93017,0,
-0.1589,0.0025,6.93033,0,
-0.1589,0.0025,6.93050,0,
-0.1589,0.0025,6.93067,0,
-0.1589,0.0025,6.93083,0,
-0.1589,0.0025,6.93100,0,
-0.1589,0.0025,6.93117,0,
-0.1589,0.0025,6.93133,0,
-0.1589,0.0025,6.93150,0,
-0.0000,0.0025,6.93167,0,
-0.1589,0.0025,6.93183,0,
-0.1589,0.0025,6.93200,0,
-0.1589,0.0025,6.93217,0,
-0.1589,0.0025,6.93233,0,
-0.1589,0.0025,6.93250,0,
-0.0000,0.0025,6.93267,0,
-0.1589,0.0025,6.93283,0,
-0.1589,0.0025,6.93300,0,
-0.1589,0.0025,6.93317,0,
-0.1589,0.0025,6.93333,0,
-0.0000,0.0025,6.93350,0,
-0.1589,0.0025,6.93367,0,
-0.1589,0.0025,6.93383,0,
-0.1589,0.0025,6.93400,0,
-0.1589,0.0025,6.93417,0,
-0.1589,0.0025,6.93433,0,
-0.1589,0.0025,6.93450,0,
-0.0000,0.0025,6.93467,0,
-0.1589,0.0025,6.93483,0,
-0.0000,0.0025,6.93500,0,
-0.1589,0.0025,6.93517,0,
-0.1589,0.0025,6.93533,0,
-0.1589,0.0025,6.93550,0,
-0.0000,0.0025,6.93567,0,
-0.1589,0.0025,6.93583,0,
-0.1589,0.0025,6.93600,0,
-0.0000,0.0025,6.93617,0,
-0.0000,0.0025,6.93633,0,
-0.1589,0.0025,6.93650,0,
-0.1589,0.0025,6.93667,0,
-0.0000,0.0025,6.93683,0,
-0.0000,0.0025,6.93700,0,
-0.0000,0.0025,6.93717,0,
-0.1589,0.0025,6.93733,0,
-0.1589,0.0025,6.93750,0,
-0.0000,0.0025,6.93767,0,
-0.1589,0.0025,6.93783,0,
-0.0000,0.0025,6.93800,0,
-0.1589,0.0025,6.93817,0,
-0.0000,0.0025,6.93833,0,
-0.1589,0.0025,6.93850,0,
-0.0000,0.0025,6.93867,0,
-0.1589,0.0025,6.93883,0,
-0.1589,0.0025,6.93900,0,
-0.1589,0.0025,6.93917,0,
-0.0000,0.0025,6.93933,0,
-0.0000,0.0025,6.93950,0,
-0.0000,0.0025,6.93967,0,
-0.1589,0.0025,6.93983,0,
-0.1589,0.0025,6.94000,0,
-0.0000,0.0025,6.94017,0,
-0.1589,0.0025,6.94033,0,
-0.0000,0.0025,6.94050,0,
-0.0000,0.0025,6.94067,0,
-0.0000,0.0025,6.94083,0,
-0.0000,0.0025,6.94100,0,
-0.0000,0.0025,6.94117,0,
-0.0000,0.0025,6.94133,0,
-0.1589,0.0025,6.94150,0,
-0.0000,0.0025,6.94167,0,
-0.0000,0.0025,6.94183,0,
-0.0000,0.0025,6.94200,0,
-0.0000,0.0025,6.94217,0,
-0.0000,0.0025,6.94233,0,
-0.0000,0.0025,6.94250,0,
-0.0000,0.0025,6.94267,0,
-0.0000,0.0025,6.94283,0,
-0.0000,0.0025,6.94300,0,
-0.0000,0.0025,6.94317,0,
-0.1589,0.0025,6.94333,0,
-0.0000,0.0025,6.94350,0,
-0.0000,0.0025,6.94367,0,
-0.0000,0.0025,6.94383,0,
-0.0000,0.0025,6.94400,0,
-0.0000,0.0025,6.94417,0,
-0.1589,0.0025,6.94433,0,
-0.0000,0.0025,6.94450,0,
-0.0000,0.0025,6.94467,0,
-0.0000,0.0025,6.94483,0,
-0.0000,0.0025,6.94500,0,
-0.0000,0.0025,6.94517,0,
-0.0000,0.0025,6.94533,0,
-0.0000,0.0025,6.94550,0,
-0.0000,0.0025,6.94567,0,
-0.0000,0.0025,6.94583,0,
-0.0000,0.0025,6.94600,0,
-0.0000,0.0025,6.94617,0,
-0.0000,0.0025,6.94633,0,
-0.1589,0.0025,6.94650,0,
-0.0000,0.0025,6.94667,0,
-0.0000,0.0025,6.94683,0,
-0.0000,0.0025,6.94700,0,
-0.0000,0.0025,6.94717,0,
-0.0000,0.0025,6.94733,0,
-0.0000,0.0025,6.94750,0,
-0.0000,0.0025,6.94767,0,
-0.0000,0.0025,6.94783,0,
-0.0000,0.0025,6.94800,0,
-0.0000,0.0025,6.94817,0,
-0.0000,0.0025,6.94833,0,
-0.0000,0.0025,6.94850,0,
-0.1589,0.0025,6.94867,0,
-0.0000,0.0025,6.94883,0,
-0.0000,0.0025,6.94900,0,
-0.0000,0.0025,6.94917,0,
-0.0000,0.0025,6.94933,0,
-0.0000,0.0025,6.94950,0,
-0.0000,0.0025,6.94967,0,
-0.0000,0.0025,6.94983,0,
-0.0000,0.0025,6.95000,0,
-0.0000,0.0025,6.95017,0,
-0.0000,0.0025,6.95033,0,
-0.0000,0.0025,6.95050,0,
-0.0000,0.0025,6.95067,0,
-0.0000,0.0025,6.95083,0,
-0.0000,0.0025,6.95100,0,
-0.0000,0.0025,6.95117,0,
-0.0000,0.0025,6.95133,0,
-0.0000,0.0025,6.95150,0,
-0.0000,0.0025,6.95167,0,
-0.0000,0.0025,6.95183,0,
-0.0000,0.0025,6.95200,0,
-0.0000,0.0025,6.95217,0,
-0.0000,0.0025,6.95233,0,
-0.0000,0.0025,6.95250,0,
-0.0000,0.0025,6.95267,0,
-0.0000,0.0025,6.95283,0,
-0.0000,0.0025,6.95300,0,
-0.0000,0.0025,6.95317,0,
-0.0000,0.0025,6.95333,0,
-0.0000,0.0025,6.95350,0,
-0.0000,0.0025,6.95367,0,
-0.0000,0.0025,6.95383,0,
-0.0000,0.0025,6.95400,0,
-0.0000,0.0025,6.95417,0,
-0.0000,0.0025,6.95433,0,
-0.0000,0.0025,6.95450,0,
-0.0000,0.0025,6.95467,0,
-0.0000,0.0025,6.95483,0,
-0.0000,0.0025,6.95500,0,
-0.0000,0.0025,6.95517,0,
-0.0000,0.0025,6.95533,0,
-0.0000,0.0025,6.95550,0,
-0.0000,0.0025,6.95567,0,
-0.0000,0.0025,6.95583,0,
-0.0000,0.0025,6.95600,0,
-0.0000,0.0025,6.95617,0,
-0.0000,0.0025,6.95633,0,
-0.0000,0.0025,6.95650,0,
-0.0000,0.0025,6.95667,0,
-0.0000,0.0025,6.95683,0,
-0.0000,0.0025,6.95700,0,
-0.0000,0.0025,6.95717,0,
-0.0000,0.0025,6.95733,0,
-0.0000,0.0025,6.95750,0,
-0.0000,0.0025,6.95767,0,
-0.0000,0.0025,6.95783,0,
-0.0000,0.0025,6.95800,0,
-0.0000,0.0025,6.95817,0,
-0.0000,0.0025,6.95833,0,
-0.0000,0.0025,6.95850,0,
-0.0000,0.0025,6.95867,0,
-0.0000,0.0025,6.95883,0,
-0.0000,0.0025,6.95900,0,
-0.0000,0.0025,6.95917,0,
-0.0000,0.0025,6.95933,0,
-0.0000,0.0025,6.95950,0,
-0.0000,0.0025,6.95967,0,
-0.0000,0.0025,6.95983,0,
-0.0000,0.0025,6.96000,0,
-0.0000,0.0025,6.96017,0,
-0.0000,0.0025,6.96033,0,
-0.0000,0.0025,6.96050,0,
-0.0000,0.0025,6.96067,0,
-0.0000,0.0025,6.96083,0,
-0.0000,0.0025,6.96100,0,
-0.0000,0.0025,6.96117,0,
-0.0000,0.0025,6.96133,0,
-0.0000,0.0025,6.96150,0,
-0.0000,0.0025,6.96167,0,
-0.0000,0.0025,6.96183,0,
-0.0000,0.0025,6.96200,0,
-0.0000,0.0025,6.96217,0,
-0.0000,0.0025,6.96233,0,
-0.0000,0.0025,6.96250,0,
-0.0000,0.0025,6.96267,0,
-0.0000,0.0025,6.96283,0,
-0.0000,0.0025,6.96300,0,
-0.0000,0.0025,6.96317,0,
-0.0000,0.0025,6.96333,0,
-0.0000,0.0025,6.96350,0,
-0.0000,0.0025,6.96367,0,
-0.0000,0.0025,6.96383,0,
-0.0000,0.0025,6.96400,0,
-0.0000,0.0025,6.96417,0,
-0.0000,0.0025,6.96433,0,
-0.0000,0.0025,6.96450,0,
-0.0000,0.0025,6.96467,0,
-0.0000,0.0025,6.96483,0,
-0.0000,0.0025,6.96500,0,
-0.0000,0.0025,6.96517,0,
-0.0000,0.0025,6.96533,0,
-0.0000,0.0025,6.96550,0,
-0.0000,0.0025,6.96567,0,
-0.0000,0.0025,6.96583,0,
-0.0000,0.0025,6.96600,0,
-0.0000,0.0025,6.96617,0,
-0.0000,0.0025,6.96633,0,
-0.0000,0.0025,6.96650,0,
-0.0000,0.0025,6.96667,0,
-0.0000,0.0025,6.96683,0,
-0.0000,0.0025,6.96700,0,
-0.0000,0.0025,6.96717,0,
-0.0000,0.0025,6.96733,0,
-0.0000,0.0025,6.96750,0,
-0.0000,0.0025,6.96767,0,
-0.0000,0.0025,6.96783,0,
-0.0000,0.0025,6.96800,0,
-0.0000,0.0025,6.96817,0,
-0.0000,0.0025,6.96833,0,
-0.0000,0.0025,6.96850,0,
-0.0000,0.0025,6.96867,0,
-0.0000,0.0025,6.96883,0,
-0.0000,0.0025,6.96900,0,
-0.0000,0.0025,6.96917,0,
-0.0000,0.0025,6.96933,0,
-0.0000,0.0025,6.96950,0,
-0.0000,0.0025,6.96967,0,
-0.0000,0.0025,6.96983,0,
-0.0000,0.0025,6.97000,0,
-0.0000,0.0025,6.97017,0,
-0.0000,0.0025,6.97033,0,
-0.0000,0.0025,6.97050,0,
-0.0000,0.0025,6.97067,0,
-0.0000,0.0025,6.97083,0,
-0.0000,0.0025,6.97100,0,
-0.0000,0.0025,6.97117,0,
-0.0000,0.0025,6.97133,0,
-0.0000,0.0025,6.97150,0,
-0.0000,0.0025,6.97167,0,
-0.0000,0.0025,6.97183,0,
-0.0000,0.0025,6.97200,0,
-0.0000,0.0025,6.97217,0,
-0.0000,0.0025,6.97233,0,
-0.0000,0.0025,6.97250,0,
-0.0000,0.0025,6.97267,0,
-0.0000,0.0025,6.97283,0,
-0.0000,0.0025,6.97300,0,
-0.0000,0.0025,6.97317,0,
-0.0000,0.0025,6.97333,0,
-0.0000,0.0025,6.97350,0,
-0.0000,0.0025,6.97367,0,
-0.0000,0.0025,6.97383,0,
-0.0000,0.0025,6.97400,0,
-0.0000,0.0025,6.97417,0,
-0.0000,0.0025,6.97433,0,
-0.0000,0.0025,6.97450,0,
-0.0000,0.0025,6.97467,0,
-0.0000,0.0025,6.97483,0,
-0.0000,0.0025,6.97500,0,
-0.0000,0.0025,6.97517,0,
-0.0000,0.0025,6.97533,0,
-0.0000,0.0025,6.97550,0,
-0.0000,0.0025,6.97567,0,
-0.0000,0.0025,6.97583,0,
-0.0000,0.0025,6.97600,0,
-0.0000,0.0025,6.97617,0,
-0.0000,0.0025,6.97633,0,
-0.0000,0.0025,6.97650,0,
-0.0000,0.0025,6.97667,0,
-0.0000,0.0025,6.97683,0,
-0.0000,0.0025,6.97700,0,
-0.0000,0.0025,6.97717,0,
-0.0000,0.0025,6.97733,0,
-0.0000,0.0025,6.97750,0,
-0.0000,0.0025,6.97767,0,
-0.0000,0.0025,6.97783,0,
-0.0000,0.0025,6.97800,0,
-0.0000,0.0025,6.97817,0,
-0.0000,0.0025,6.97833,0,
-0.0000,0.0025,6.97850,0,
-0.0000,0.0025,6.97867,0,
-0.0000,0.0025,6.97883,0,
-0.0000,0.0025,6.97900,0,
-0.0000,0.0025,6.97917,0,
-0.0000,0.0025,6.97933,0,
-0.0000,0.0025,6.97950,0,
-0.0000,0.0025,6.97967,0,
-0.0000,0.0025,6.97983,0,
-0.0000,0.0025,6.98000,0,
-0.0000,0.0025,6.98017,0,
-0.0000,0.0025,6.98033,0,
-0.0000,0.0025,6.98050,0,
-0.0000,0.0025,6.98067,0,
-0.0000,0.0025,6.98083,0,
-0.0000,0.0025,6.98100,0,
-0.0000,0.0025,6.98117,0,
-0.0000,0.0025,6.98133,0,
-0.0000,0.0025,6.98150,0,
-0.0000,0.0025,6.98167,0,
-0.0000,0.0025,6.98183,0,
-0.0000,0.0025,6.98200,0,
-0.0000,0.0025,6.98217,0,
-0.0000,0.0025,6.98233,0,
-0.0000,0.0025,6.98250,0,
-0.0000,0.0025,6.98267,0,
-0.0000,0.0025,6.98283,0,
-0.0000,0.0025,6.98300,0,
-0.0000,0.0025,6.98317,0,
-0.0000,0.0025,6.98333,0,
-0.0000,0.0025,6.98350,0,
-0.0000,0.0025,6.98367,0,
-0.0000,0.0025,6.98383,0,
-0.0000,0.0025,6.98400,0,
-0.0000,0.0025,6.98417,0,
-0.0000,0.0025,6.98433,0,
-0.0000,0.0025,6.98450,0,
-0.0000,0.0025,6.98467,0,
-0.0000,0.0025,6.98483,0,
-0.0000,0.0025,6.98500,0,
-0.0000,0.0025,6.98517,0,
-0.0000,0.0025,6.98533,0,
-0.0000,0.0025,6.98550,0,
-0.0000,0.0025,6.98567,0,
-0.0000,0.0025,6.98583,0,
-0.0000,0.0025,6.98600,0,
-0.0000,0.0025,6.98617,0,
-0.0000,0.0025,6.98633,0,
-0.0000,0.0025,6.98650,0,
-0.0000,0.0025,6.98667,0,
-0.0000,0.0025,6.98683,0,
-0.0000,0.0025,6.98700,0,
-0.0000,0.0025,6.98717,0,
-0.0000,0.0025,6.98733,0,
-0.0000,0.0025,6.98750,0,
-0.0000,0.0025,6.98767,0,
-0.0000,0.0025,6.98783,0,
-0.0000,0.0025,6.98800,0,
-0.0000,0.0025,6.98817,0,
-0.0000,0.0025,6.98833,0,
-0.0000,0.0025,6.98850,0,
-0.0000,0.0025,6.98867,0,
-0.0000,0.0025,6.98883,0,
-0.0000,0.0025,6.98900,0,
-0.0000,0.0025,6.98917,0,
-0.0000,0.0025,6.98933,0,
-0.0000,0.0025,6.98950,0,
-0.0000,0.0025,6.98967,0,
-0.0000,0.0025,6.98983,0,
-0.0000,0.0025,6.99000,0,
-0.0000,0.0025,6.99017,0,
-0.0000,0.0025,6.99033,0,
-0.0000,0.0025,6.99050,0,
-0.0000,0.0025,6.99067,0,
-0.0000,0.0025,6.99083,0,
-0.0000,0.0025,6.99100,0,
-0.0000,0.0025,6.99117,0,
-0.0000,0.0025,6.99133,0,
-0.0000,0.0025,6.99150,0,
-0.0000,0.0025,6.99167,0,
-0.0000,0.0025,6.99183,0,
-0.0000,0.0025,6.99200,0,
-0.0000,0.0025,6.99217,0,
-0.0000,0.0025,6.99233,0,
-0.0000,0.0025,6.99250,0,
0.1589,0.0025,6.99267,0,
-0.0000,0.0025,6.99283,0,
-0.0000,0.0025,6.99300,0,
-0.0000,0.0025,6.99317,0,
-0.0000,0.0025,6.99333,0,
-0.0000,0.0025,6.99350,0,
-0.0000,0.0025,6.99367,0,
-0.0000,0.0025,6.99383,0,
-0.0000,0.0025,6.99400,0,
-0.0000,0.0025,6.99417,0,
-0.0000,0.0025,6.99433,0,
0.1589,0.0025,6.99450,0,
-0.0000,0.0025,6.99467,0,
-0.0000,0.0025,6.99483,0,
-0.0000,0.0025,6.99500,0,
-0.0000,0.0025,6.99517,0,
-0.0000,0.0025,6.99533,0,
-0.0000,0.0025,6.99550,0,
-0.0000,0.0025,6.99567,0,
-0.0000,0.0025,6.99583,0,
-0.0000,0.0025,6.99600,0,
-0.0000,0.0025,6.99617,0,
-0.0000,0.0025,6.99633,0,
-0.0000,0.0025,6.99650,0,
-0.0000,0.0025,6.99667,0,
0.1589,0.0025,6.99683,0,
-0.0000,0.0025,6.99700,0,
-0.0000,0.0025,6.99717,0,
-0.0000,0.0025,6.99733,0,
-0.0000,0.0025,6.99750,0,
0.1589,0.0025,6.99767,0,
0.1589,0.0025,6.99783,0,
-0.0000,0.0025,6.99800,0,
-0.0000,0.0025,6.99817,0,
-0.0000,0.0025,6.99833,0,
-0.0000,0.0025,6.99850,0,
-0.0000,0.0025,6.99867,0,
-0.0000,0.0025,6.99883,0,
-0.0000,0.0025,6.99900,0,
-0.0000,0.0025,6.99917,0,
-0.0000,0.0025,6.99933,0,
-0.0000,0.0025,6.99950,0,
-0.0000,0.0025,6.99967,0,
-0.0000,0.0025,6.99983,0,
-0.0000,0.0025,7.00000,0,
-0.0000,0.0025,7.00017,0,
-0.0000,0.0025,7.00033,0,
-0.0000,0.0025,7.00050,0,
-0.0000,0.0025,7.00067,0,
-0.0000,0.0025,7.00083,0,
-0.0000,0.0025,7.00100,0,
0.1589,0.0025,7.00117,0,
-0.0000,0.0025,7.00133,0,
-0.0000,0.0025,7.00150,0,
-0.0000,0.0025,7.00167,0,
-0.0000,0.0025,7.00183,0,
-0.0000,0.0025,7.00200,0,
-0.0000,0.0025,7.00217,0,
-0.0000,0.0025,7.00233,0,
-0.0000,0.0025,7.00250,0,
0.1589,0.0025,7.00267,0,
-0.0000,0.0025,7.00283,0,
-0.0000,0.0025,7.00300,0,
-0.0000,0.0025,7.00317,0,
-0.0000,0.0025,7.00333,0,
-0.0000,0.0025,7.00350,0,
-0.0000,0.0025,7.00367,0,
-0.0000,0.0025,7.00383,0,
-0.0000,0.0025,7.00400,0,
-0.0000,0.0025,7.00417,0,
-0.0000,0.0025,7.00433,0,
-0.0000,0.0025,7.00450,0,
-0.0000,0.0025,7.00467,0,
-0.0000,0.0025,7.00483,0,
-0.0000,0.0025,7.00500,0,
-0.0000,0.0025,7.00517,0,
-0.0000,0.0025,7.00533,0,
-0.0000,0.0025,7.00550,0,
-0.0000,0.0025,7.00567,0,
-0.0000,0.0025,7.00583,0,
-0.0000,0.0025,7.00600,0,
-0.0000,0.0025,7.00617,0,
-0.0000,0.0025,7.00633,0,
-0.0000,0.0025,7.00650,0,
-0.0000,0.0025,7.00667,0,
-0.0000,0.0025,7.00683,0,
-0.0000,0.0025,7.00700,0,
-0.0000,0.0025,7.00717,0,
-0.0000,0.0025,7.00733,0,
-0.0000,0.0025,7.00750,0,
-0.0000,0.0025,7.00767,0,
-0.0000,0.0025,7.00783,0,
-0.0000,0.0025,7.00800,0,
-0.0000,0.0025,7.00817,0,
-0.0000,0.0025,7.00833,0,
-0.0000,0.0025,7.00850,0,
-0.0000,0.0025,7.00867,0,
-0.0000,0.0025,7.00883,0,
-0.0000,0.0025,7.00900,0,
-0.0000,0.0025,7.00917,0,
0.1589,0.0025,7.00933,0,
-0.0000,0.0025,7.00950,0,
-0.0000,0.0025,7.00967,0,
-0.0000,0.0025,7.00983,0,
-0.0000,0.0025,7.01000,0,
-0.0000,0.0025,7.01017,0,
-0.0000,0.0025,7.01033,0,
-0.0000,0.0025,7.01050,0,
-0.0000,0.0025,7.01067,0,
-0.0000,0.0025,7.01083,0,
-0.0000,0.0025,7.01100,0,
-0.0000,0.0025,7.01117,0,
-0.0000,0.0025,7.01133,0,
-0.0000,0.0025,7.01150,0,
-0.0000,0.0025,7.01167,0,
-0.0000,0.0025,7.01183,0,
-0.0000,0.0025,7.01200,0,
-0.0000,0.0025,7.01217,0,
-0.0000,0.0025,7.01233,0,
-0.0000,0.0025,7.01250,0,
-0.0000,0.0025,7.01267,0,
-0.0000,0.0025,7.01283,0,
-0.0000,0.0025,7.01300,0,
-0.0000,0.0025,7.01317,0,
-0.0000,0.0025,7.01333,0,
-0.0000,0.0025,7.01350,0,
-0.0000,0.0025,7.01367,0,
-0.0000,0.0025,7.01383,0,
-0.0000,0.0025,7.01400,0,
-0.0000,0.0025,7.01417,0,
-0.0000,0.0025,7.01433,0,
-0.0000,0.0025,7.01450,0,
-0.0000,0.0025,7.01467,0,
-0.0000,0.0025,7.01483,0,
0.1589,0.0025,7.01500,0,
0.1589,0.0025,7.01517,0,
0.1589,0.0025,7.01533,0,
-0.0000,-0.0000,7.01550,0,
-0.3178,-0.0000,7.01567,0,
-0.4767,-0.0000,7.01583,0,
-0.4767,-0.0000,7.01600,0,
-0.4767,-0.0000,7.01617,0,
-0.4767,-0.0000,7.01633,0,
-0.4767,-0.0000,7.01650,0,
-0.4767,-0.0000,7.01667,0,
-0.4767,-0.0000,7.01683,0,
-0.4767,-0.0000,7.01700,0,
-0.4767,-0.0000,7.01717,0,
-0.4767,-0.0000,7.01733,0,
-0.4767,-0.0000,7.01750,0,
-0.4767,-0.0000,7.01767,0,
-0.4767,-0.0000,7.01783,0,
-0.4767,-0.0000,7.01800,0,
-0.4767,-0.0000,7.01817,0,
-0.4767,-0.0000,7.01833,0,
-0.4767,-0.0000,7.01850,0,
-0.4767,-0.0000,7.01867,0,
-0.4767,-0.0000,7.01883,0,
-0.4767,-0.0000,7.01900,0,
-0.4767,-0.0000,7.01917,0,
-0.4767,-0.0000,7.01933,0,
-0.4767,-0.0000,7.01950,0,
-0.4767,-0.0000,7.01967,0,
-0.4767,-0.0000,7.01983,0,
-0.4767,-0.0000,7.02000,0,
-0.4767,-0.0000,7.02017,0,
-0.4767,-0.0000,7.02033,0,
-0.4767,-0.0000,7.02050,0,
-0.4767,-0.0000,7.02067,0,
-0.4767,-0.0000,7.02083,0,
-0.4767,-0.0000,7.02100,0,
-0.4767,-0.0000,7.02117,0,
-0.4767,-0.0000,7.02133,0,
-0.3178,-0.0000,7.02150,0,
-0.4767,-0.0000,7.02167,0,
-0.4767,-0.0000,7.02183,0,
-0.4767,-0.0000,7.02200,0,
-0.4767,-0.0000,7.02217,0,
-0.4767,-0.0000,7.02233,0,
-0.4767,-0.0000,7.02250,0,
-0.4767,-0.0000,7.02267,0,
-0.4767,-0.0000,7.02283,0,
-0.4767,-0.0000,7.02300,0,
-0.4767,-0.0000,7.02317,0,
-0.4767,-0.0000,7.02333,0,
-0.4767,-0.0000,7.02350,0,
-0.4767,-0.0000,7.02367,0,
-0.4767,-0.0000,7.02383,0,
-0.4767,-0.0000,7.02400,0,
-0.4767,-0.0000,7.02417,0,
-0.4767,-0.0000,7.02433,0,
-0.4767,-0.0000,7.02450,0,
-0.4767,-0.0000,7.02467,0,
-0.4767,-0.0000,7.02483,0,
-0.4767,-0.0000,7.02500,0,
-0.4767,-0.0000,7.02517,0,
-0.4767,-0.0000,7.02533,0,
-0.4767,-0.0000,7.02550,0,
-0.4767,-0.0000,7.02567,0,
-0.4767,-0.0000,7.02583,0,
-0.4767,-0.0000,7.02600,0,
-0.4767,-0.0000,7.02617,0,
-0.4767,-0.0000,7.02633,0,
-0.4767,-0.0000,7.02650,0,
-0.4767,-0.0000,7.02667,0,
-0.4767,-0.0000,7.02683,0,
-0.4767,-0.0000,7.02700,0,
-0.4767,-0.0000,7.02717,0,
-0.4767,-0.0000,7.02733,0,
-0.4767,-0.0000,7.02750,0,
-0.4767,-0.0000,7.02767,0,
-0.4767,-0.0000,7.02783,0,
-0.4767,-0.0000,7.02800,0,
-0.4767,-0.0000,7.02817,0,
-0.4767,-0.0000,7.02833,0,
-0.4767,-0.0000,7.02850,0,
-0.4767,-0.0000,7.02867,0,
-0.4767,-0.0000,7.02883,0,
-0.4767,-0.0000,7.02900,0,
-0.4767,-0.0000,7.02917,0,
-0.4767,-0.0000,7.02933,0,
-0.4767,-0.0000,7.02950,0,
-0.4767,-0.0000,7.02967,0,
-0.4767,-0.0000,7.02983,0,
-0.4767,-0.0000,7.03000,0,
-0.4767,-0.0000,7.03017,0,
-0.4767,-0.0000,7.03033,0,
-0.4767,-0.0000,7.03050,0,
-0.4767,-0.0000,7.03067,0,
-0.4767,-0.0000,7.03083,0,
-0.4767,-0.0000,7.03100,0,
-0.3178,-0.0000,7.03117,0,
-0.4767,-0.0000,7.03133,0,
-0.4767,-0.0000,7.03150,0,
-0.4767,-0.0000,7.03167,0,
-0.4767,-0.0000,7.03183,0,
-0.4767,-0.0000,7.03200,0,
-0.4767,-0.0000,7.03217,0,
-0.4767,-0.0000,7.03233,0,
-0.3178,-0.0000,7.03250,0,
-0.4767,-0.0000,7.03267,0,
-0.4767,-0.0000,7.03283,0,
-0.4767,-0.0000,7.03300,0,
-0.4767,-0.0000,7.03317,0,
-0.4767,-0.0000,7.03333,0,
-0.4767,-0.0000,7.03350,0,
-0.3178,-0.0000,7.03367,0,
-0.3178,-0.0000,7.03383,0,
-0.4767,-0.0000,7.03400,0,
-0.4767,-0.0000,7.03417,0,
-0.4767,-0.0000,7.03433,0,
-0.3178,-0.0000,7.03450,0,
-0.4767,-0.0000,7.03467,0,
-0.4767,-0.0000,7.03483,0,
-0.4767,-0.0000,7.03500,0,
-0.4767,-0.0000,7.03517,0,
-0.3178,-0.0000,7.03533,0,
-0.3178,-0.0000,7.03550,0,
-0.3178,-0.0000,7.03567,0,
-0.3178,-0.0000,7.03583,0,
-0.4767,-0.0000,7.03600,0,
-0.4767,-0.0000,7.03617,0,
-0.4767,-0.0000,7.03633,0,
-0.3178,-0.0000,7.03650,0,
-0.3178,-0.0000,7.03667,0,
-0.3178,-0.0000,7.03683,0,
-0.4767,-0.0000,7.03700,0,
-0.4767,-0.0000,7.03717,0,
-0.4767,-0.0000,7.03733,0,
-0.3178,-0.0000,7.03750,0,
-0.3178,-0.0000,7.03767,0,
-0.3178,-0.0000,7.03783,0,
-0.4767,-0.0000,7.03800,0,
-0.4767,-0.0000,7.03817,0,
-0.3178,-0.0000,7.03833,0,
-0.3178,-0.0000,7.03850,0,
-0.4767,-0.0000,7.03867,0,
-0.3178,-0.0000,7.03883,0,
-0.3178,-0.0000,7.03900,0,
-0.4767,-0.0000,7.03917,0,
-0.4767,-0.0000,7.03933,0,
-0.4767,-0.0000,7.03950,0,
-0.4767,-0.0000,7.03967,0,
-0.3178,-0.0000,7.03983,0,
-0.4767,-0.0000,7.04000,0,
-0.3178,-0.0000,7.04017,0,
-0.4767,-0.0000,7.04033,0,
-0.4767,-0.0000,7.04050,0,
-0.3178,-0.0000,7.04067,0,
-0.3178,-0.0000,7.04083,0,
-0.3178,-0.0000,7.04100,0,
-0.3178,-0.0000,7.04117,0,
-0.4767,-0.0000,7.04133,0,
-0.3178,-0.0000,7.04150,0,
-0.3178,-0.0000,7.04167,0,
-0.3178,-0.0000,7.04183,0,
-0.3178,-0.0000,7.04200,0,
-0.3178,-0.0000,7.04217,0,
-0.3178,-0.0000,7.04233,0,
-0.3178,-0.0000,7.04250,0,
-0.3178,-0.0000,7.04267,0,
-0.3178,-0.0000,7.04283,0,
-0.3178,-0.0000,7.04300,0,
-0.3178,-0.0000,7.04317,0,
-0.4767,-0.0000,7.04333,0,
-0.3178,-0.0000,7.04350,0,
-0.3178,-0.0000,7.04367,0,
-0.3178,-0.0000,7.04383,0,
-0.3178,-0.0000,7.04400,0,
-0.3178,-0.0000,7.04417,0,
-0.3178,-0.0000,7.04433,0,
-0.3178,-0.0000,7.04450,0,
-0.3178,-0.0000,7.04467,0,
-0.3178,-0.0000,7.04483,0,
-0.3178,-0.0000,7.04500,0,
-0.3178,-0.0000,7.04517,0,
-0.3178,-0.0000,7.04533,0,
-0.3178,-0.0000,7.04550,0,
-0.3178,-0.0000,7.04567,0,
-0.3178,-0.0000,7.04583,0,
-0.3178,-0.0000,7.04600,0,
-0.3178,-0.0000,7.04617,0,
-0.3178,-0.0000,7.04633,0,
